iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2020-12-05,475789.0,1798.0,2167.143,6807.0,35.0,32.429,2809.397,10.617,12.796,40.193,0.207,0.191,0.98,2850787.0,13540.0,17.142,0.081,15194.0,0.091,0.1426,7.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-06,477545.0,1756.0,2162.571,6838.0,31.0,32.714,2819.766,10.369,12.769,40.376,0.183,0.193,0.96,2864005.0,13218.0,17.222,0.079,15120.0,0.091,0.143,7.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-07,479743.0,2198.0,2115.857,6874.0,36.0,32.857,2832.745,12.979,12.494,40.589,0.213,0.194,0.95,2878374.0,14369.0,17.308,0.086,14977.0,0.09,0.1413,7.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-08,481945.0,2202.0,2102.857,6906.0,32.0,33.0,2845.747,13.002,12.417,40.778,0.189,0.195,0.95,2895458.0,17084.0,17.411,0.103,15203.0,0.091,0.1383,7.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-09,484104.0,2159.0,2097.286,6930.0,24.0,31.0,2858.495,12.748,12.384,40.92,0.142,0.183,0.93,2912500.0,17042.0,17.513,0.102,15356.0,0.092,0.1366,7.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-10,485965.0,1861.0,2032.286,6967.0,37.0,31.286,2869.484,10.989,12.0,41.138,0.218,0.185,0.9,2928765.0,16265.0,17.611,0.098,15278.0,0.092,0.133,7.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-11,487849.0,1884.0,1979.714,6986.0,19.0,30.571,2880.608,11.124,11.69,41.25,0.112,0.181,0.88,2945088.0,16323.0,17.709,0.098,15406.0,0.093,0.1285,7.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-12,489178.0,1329.0,1912.714,7020.0,34.0,30.429,2888.456,7.847,11.294,41.451,0.201,0.18,0.85,2957718.0,12630.0,17.785,0.076,15276.0,0.092,0.1252,8.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-13,490533.0,1355.0,1855.429,7052.0,32.0,30.571,2896.456,8.001,10.956,41.64,0.189,0.181,0.84,2970466.0,12748.0,17.862,0.077,15209.0,0.091,0.122,8.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-14,492332.0,1799.0,1798.429,7089.0,37.0,30.714,2907.079,10.623,10.619,41.859,0.218,0.181,0.85,2987294.0,16828.0,17.963,0.101,15560.0,0.094,0.1156,8.7,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-15,494209.0,1877.0,1752.0,7129.0,40.0,31.857,2918.162,11.083,10.345,42.095,0.236,0.188,0.84,3006348.0,19054.0,18.077,0.115,15841.0,0.095,0.1106,9.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-16,495841.0,1632.0,1676.714,7156.0,27.0,32.286,2927.799,9.636,9.901,42.254,0.159,0.191,0.8,3023373.0,17025.0,18.18,0.102,15839.0,0.095,0.1059,9.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-17,496975.0,1134.0,1572.857,7192.0,36.0,32.143,2934.495,6.696,9.287,42.467,0.213,0.19,0.77,3036564.0,13191.0,18.259,0.079,15400.0,0.093,0.1021,9.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-18,498293.0,1318.0,1492.0,7217.0,25.0,33.0,2942.277,7.782,8.81,42.614,0.148,0.195,0.79,3050900.0,14336.0,18.345,0.086,15116.0,0.091,0.0987,10.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-19,499560.0,1267.0,1483.143,7242.0,25.0,31.714,2949.758,7.481,8.758,42.762,0.148,0.187,0.83,3063200.0,12300.0,18.419,0.074,15069.0,0.091,0.0984,10.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-20,500713.0,1153.0,1454.286,7280.0,38.0,32.571,2956.566,6.808,8.587,42.986,0.224,0.192,0.83,3076516.0,13316.0,18.499,0.08,15150.0,0.091,0.096,10.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-21,502183.0,1470.0,1407.286,7312.0,32.0,31.857,2965.246,8.68,8.31,43.175,0.189,0.188,0.83,3092185.0,15669.0,18.594,0.094,14984.0,0.09,0.0939,10.6,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-22,503501.0,1318.0,1327.429,7329.0,17.0,28.571,2973.029,7.782,7.838,43.276,0.1,0.169,0.81,3107330.0,15145.0,18.685,0.091,14426.0,0.087,0.092,10.9,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-23,504868.0,1367.0,1289.571,7359.0,30.0,29.0,2981.1,8.072,7.615,43.453,0.177,0.171,0.81,3123262.0,15932.0,18.78,0.096,14270.0,0.086,0.0904,11.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-24,506102.0,1234.0,1303.857,7378.0,19.0,26.571,2988.387,7.286,7.699,43.565,0.112,0.157,0.81,3136489.0,13227.0,18.86,0.08,14275.0,0.086,0.0913,10.9,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-25,507265.0,1163.0,1281.714,7398.0,20.0,25.857,2995.254,6.867,7.568,43.683,0.118,0.153,0.8,3150184.0,13695.0,18.942,0.082,14183.0,0.085,0.0904,11.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-26,508099.0,834.0,1219.857,7428.0,30.0,26.571,3000.179,4.925,7.203,43.86,0.177,0.157,0.8,3160096.0,9912.0,19.002,0.06,13842.0,0.083,0.0881,11.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-27,509148.0,1049.0,1205.0,7452.0,24.0,24.571,3006.373,6.194,7.115,44.002,0.142,0.145,0.8,3172746.0,12650.0,19.078,0.076,13747.0,0.083,0.0877,11.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-28,510080.0,932.0,1128.143,7479.0,27.0,23.857,3011.876,5.503,6.661,44.161,0.159,0.141,0.79,3185363.0,12617.0,19.154,0.076,13311.0,0.08,0.0848,11.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-29,511261.0,1181.0,1108.571,7509.0,30.0,25.714,3018.849,6.973,6.546,44.338,0.177,0.152,0.83,3199951.0,14588.0,19.242,0.088,13232.0,0.08,0.0838,11.9,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-30,512496.0,1235.0,1089.714,7531.0,22.0,24.571,3026.142,7.292,6.434,44.468,0.13,0.145,0.84,3215180.0,15229.0,19.333,0.092,13131.0,0.079,0.083,12.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-31,513510.0,1014.0,1058.286,7559.0,28.0,25.857,3032.129,5.987,6.249,44.634,0.165,0.153,0.83,3228434.0,13254.0,19.413,0.08,13135.0,0.079,0.0806,12.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-01,514500.0,990.0,1033.571,7576.0,17.0,25.429,3037.975,5.846,6.103,44.734,0.1,0.15,0.82,3240537.0,12103.0,19.486,0.073,12908.0,0.078,0.0801,12.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-02,515184.0,684.0,1012.143,7599.0,23.0,24.429,3042.013,4.039,5.976,44.87,0.136,0.144,0.81,3250238.0,9701.0,19.544,0.058,12877.0,0.077,0.0786,12.7,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-03,516019.0,835.0,981.571,7626.0,27.0,24.857,3046.944,4.93,5.796,45.029,0.159,0.147,0.82,3261163.0,10925.0,19.61,0.066,12631.0,0.076,0.0777,12.9,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-04,516929.0,910.0,978.429,7650.0,24.0,24.429,3052.317,5.373,5.777,45.171,0.142,0.144,0.83,3273259.0,12096.0,19.682,0.073,12557.0,0.076,0.0779,12.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-05,517920.0,991.0,951.286,7670.0,20.0,23.0,3058.169,5.852,5.617,45.289,0.118,0.136,0.86,3287721.0,14462.0,19.769,0.087,12539.0,0.075,0.0759,13.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-06,518898.0,978.0,914.571,7687.0,17.0,22.286,3063.944,5.775,5.4,45.39,0.1,0.132,0.87,3303265.0,15544.0,19.863,0.093,12584.0,0.076,0.0727,13.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-07,519905.0,1007.0,913.571,7718.0,31.0,22.714,3069.89,5.946,5.394,45.573,0.183,0.134,0.88,3318646.0,15381.0,19.955,0.092,12887.0,0.077,0.0709,14.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-08,520690.0,785.0,884.286,7734.0,16.0,22.571,3074.525,4.635,5.221,45.667,0.094,0.133,0.87,3332327.0,13681.0,20.038,0.082,13113.0,0.079,0.0674,14.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-09,521382.0,692.0,885.429,7756.0,22.0,22.429,3078.611,4.086,5.228,45.797,0.13,0.132,0.91,3345235.0,12908.0,20.115,0.078,13571.0,0.082,0.0652,15.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-10,522453.0,1071.0,919.143,7781.0,25.0,22.143,3084.935,6.324,5.427,45.945,0.148,0.131,0.94,3358155.0,12920.0,20.193,0.078,13856.0,0.083,0.0663,15.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-11,523302.0,849.0,910.429,7803.0,22.0,21.857,3089.948,5.013,5.376,46.074,0.13,0.129,0.88,3372252.0,14097.0,20.278,0.085,14142.0,0.085,0.0644,15.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-12,524020.0,718.0,871.429,7819.0,16.0,21.286,3094.188,4.24,5.146,46.169,0.094,0.126,0.83,3386615.0,14363.0,20.364,0.086,14128.0,0.085,0.0617,16.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-13,524910.0,890.0,858.857,7833.0,14.0,20.857,3099.443,5.255,5.071,46.252,0.083,0.123,0.84,3402342.0,15727.0,20.459,0.095,14154.0,0.085,0.0607,16.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-14,525723.0,813.0,831.143,7849.0,16.0,18.714,3104.243,4.801,4.908,46.346,0.094,0.111,0.84,3418950.0,16608.0,20.558,0.1,14329.0,0.086,0.058,17.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-15,526485.0,762.0,827.857,7862.0,13.0,18.286,3108.743,4.499,4.888,46.423,0.077,0.108,0.84,3432628.0,13678.0,20.641,0.082,14329.0,0.086,0.0578,17.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-16,527063.0,578.0,811.571,7883.0,21.0,18.143,3112.156,3.413,4.792,46.547,0.124,0.107,0.82,3444843.0,12215.0,20.714,0.073,14230.0,0.086,0.057,17.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-17,527632.0,569.0,739.857,7906.0,23.0,17.857,3115.515,3.36,4.369,46.683,0.136,0.105,0.8,3458289.0,13446.0,20.795,0.081,14305.0,0.086,0.0517,19.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-18,528329.0,697.0,718.143,7922.0,16.0,17.0,3119.631,4.116,4.24,46.777,0.094,0.1,0.8,3470996.0,12707.0,20.871,0.076,14106.0,0.085,0.0509,19.6,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-19,529031.0,702.0,715.857,7942.0,20.0,17.571,3123.776,4.145,4.227,46.895,0.118,0.104,0.8,3486093.0,15097.0,20.962,0.091,14211.0,0.085,0.0504,19.9,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-20,529687.0,656.0,682.429,7950.0,8.0,16.714,3127.65,3.873,4.03,46.942,0.047,0.099,0.79,3501503.0,15410.0,21.055,0.093,14166.0,0.085,0.0482,20.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-21,530271.0,584.0,649.714,7966.0,16.0,16.714,3131.098,3.448,3.836,47.037,0.094,0.099,0.78,3516264.0,14761.0,21.144,0.089,13902.0,0.084,0.0467,21.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-22,530890.0,619.0,629.286,7981.0,15.0,17.0,3134.753,3.655,3.716,47.126,0.089,0.1,0.8,3531110.0,14846.0,21.233,0.089,14069.0,0.085,0.0447,22.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-23,531326.0,436.0,609.0,8003.0,22.0,17.143,3137.327,2.574,3.596,47.255,0.13,0.101,0.8,3542225.0,11115.0,21.3,0.067,13912.0,0.084,0.0438,22.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-24,531799.0,473.0,595.286,8023.0,20.0,16.714,3140.12,2.793,3.515,47.374,0.118,0.099,0.8,3556394.0,14169.0,21.385,0.085,14015.0,0.084,0.0425,23.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-25,532401.0,602.0,581.714,8041.0,18.0,17.0,3143.675,3.555,3.435,47.48,0.106,0.1,0.8,3571223.0,14829.0,21.474,0.089,14318.0,0.086,0.0406,24.6,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-26,532916.0,515.0,555.0,8055.0,14.0,16.143,3146.716,3.041,3.277,47.562,0.083,0.095,0.78,3585624.0,14401.0,21.561,0.087,14219.0,0.086,0.039,25.6,tests performed,0.0,0.0,,,,,0.0,0.0,,,,,,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-27,533444.0,528.0,536.714,8072.0,17.0,17.429,3149.834,3.118,3.169,47.663,0.1,0.103,0.78,3601344.0,15720.0,21.655,0.095,14263.0,0.086,0.0376,26.6,tests performed,26.0,26.0,,,26.0,26.0,0.0,0.0,,,0.0,26.0,0.0,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-28,533953.0,509.0,526.0,8087.0,15.0,17.286,3152.839,3.005,3.106,47.751,0.089,0.102,0.78,3616174.0,14830.0,21.744,0.089,14273.0,0.086,0.0369,27.1,tests performed,567.0,567.0,,,541.0,284.0,0.0,0.0,,,2.0,284.0,0.0,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-29,534407.0,454.0,502.429,8094.0,7.0,16.143,3155.52,2.681,2.967,47.793,0.041,0.095,0.78,3628249.0,12075.0,21.817,0.073,13877.0,0.083,0.0362,27.6,tests performed,,,,,,1209.0,,,,,7.0,1209.0,0.001,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-30,534770.0,363.0,492.0,8111.0,17.0,15.429,3157.663,2.143,2.905,47.893,0.1,0.091,0.8,3640333.0,12084.0,21.89,0.073,14015.0,0.084,0.0351,28.5,tests performed,,,,,,1671.0,,,,,10.0,1671.0,0.001,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-31,535139.0,369.0,477.143,8127.0,16.0,14.857,3159.842,2.179,2.817,47.988,0.094,0.088,0.8,3652558.0,12225.0,21.963,0.074,13738.0,0.083,0.0347,28.8,tests performed,,,,,,1949.0,,,,,12.0,1949.0,0.001,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-01,535582.0,443.0,454.429,8137.0,10.0,13.714,3162.458,2.616,2.683,48.047,0.059,0.081,0.82,3665033.0,12475.0,22.038,0.075,13401.0,0.081,0.0339,29.5,tests performed,,,,,,2134.0,,,,,13.0,2134.0,0.001,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-02,536107.0,525.0,455.857,8149.0,12.0,13.429,3165.558,3.1,2.692,48.118,0.071,0.079,0.85,3679485.0,14452.0,22.125,0.087,13409.0,0.081,0.034,29.4,tests performed,,,,,,2266.0,,,,,13.0,2266.0,0.001,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-03,536545.0,438.0,443.0,8162.0,13.0,12.857,3168.144,2.586,2.616,48.194,0.077,0.076,0.84,3694470.0,14985.0,22.215,0.09,13304.0,0.08,0.0333,30.0,tests performed,,,,,,2700.0,,,,,16.0,2700.0,0.002,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-04,537030.0,485.0,439.571,8175.0,13.0,12.571,3171.008,2.864,2.596,48.271,0.077,0.074,0.85,3709743.0,15273.0,22.307,0.092,13367.0,0.08,0.0329,30.4,tests performed,,,,,,3059.0,,,,,18.0,3059.0,0.002,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-05,537465.0,435.0,436.857,8182.0,7.0,12.571,3173.576,2.569,2.58,48.312,0.041,0.074,0.83,3725309.0,15566.0,22.401,0.094,13866.0,0.083,0.0315,31.7,tests performed,,,,,,3059.0,,,,,18.0,3059.0,0.002,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-06,537770.0,305.0,428.571,8190.0,8.0,11.286,3175.377,1.801,2.531,48.36,0.047,0.067,0.81,3737444.0,12135.0,22.474,0.073,13873.0,0.083,0.0309,32.4,tests performed,,,,,,3059.0,,,,,18.0,3059.0,0.002,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-07,538062.0,292.0,417.571,8205.0,15.0,11.143,3177.102,1.724,2.466,48.448,0.089,0.066,0.78,3749848.0,12404.0,22.548,0.075,13899.0,0.084,0.03,33.3,tests performed,31160.0,31160.0,,,,3059.0,0.02,0.02,,,18.0,3059.0,0.002,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-08,538378.0,316.0,399.429,8221.0,16.0,12.0,3178.967,1.866,2.359,48.543,0.094,0.071,0.77,3763610.0,13762.0,22.631,0.083,14082.0,0.085,0.0284,35.3,tests performed,,,,,,13205.0,,,,,78.0,13205.0,0.008,81.02,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
